"Taxon.ID","Genome.ID","Genome.Name","Antibiotic","Resistant.Phenotype","Measurement","Measurement.Sign","Measurement.Value","Measurement.Unit","Laboratory.Typing.Method","Laboratory.Typing.Method.Version","Laboratory.Typing.Platform","Vendor","Testing.Standard","Testing.Standard.Year","Computational.Method","Computational.Method.Version","Computational.Method.Performance","Evidence","Source","PubMed","Organism.Name","NCBI.Taxon.ID","Genome.Status","Strain","Serovar","Biovar","Pathovar","MLST","Other.Typing","Culture.Collection","Type.Strain","Completion.Date","Publication","BioProject.Accession","BioSample.Accession","Assembly.Accession","SRA.Accession","GenBank.Accessions","RefSeq.Accessions","Sequencing.Centers","Sequencing.Status","Sequencing.Platform","Sequencing.Depth","Assembly.Method","Chromosomes","Plasmids","Contigs","Genome.Length","GC.Content","PATRIC.CDS","RefSeq.CDS","Isolation.Site","Isolation.Source","Isolation.Comments","Collection.Date","Isolation.Country","Geographic.Location","Latitude","Longitude","Altitude","Depth","Other.Environmental","Host.Name","Host.Gender","Host.Age","Host.Health","Body.Sample.Site","Body.Sample.Subsite","Other.Clinical","AntiMicrobial.Resistance","AntiMicrobial.Resistance.Evidence","Gram.Stain","Cell.Shape","Motility","Sporulation","Temperature.Range","Optimal.Temperature","Salinity","Oxygen.Requirement","Habitat","Disease","Comments","Additional.Metadata","Coarse.Consistency","Fine.Consistency","Checkm.Completeness","Checkm.Contamination","Genome.Quality.Flags","Genome.Quality","Date.Inserted","Date.Modified"
573,573.14528,"Klebsiella pneumoniae KPN963ec","gentamicin","Resistant",">8",">",8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.307","genotype:ST307; Capsule locus KL102",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437854",NA,"SRR5385851",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,91,5491648,57.28,5437,NA,NA,"URINE",NA,"15-Jul-2013","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,97.8,100,NA,NA,"Good","2017-08-09T08:45:38.466Z","2017-08-09T08:45:38.466Z"
573,573.13519,"Klebsiella pneumoniae KPN1595ec","gentamicin","Resistant",">8",">",8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.307","genotype:ST307; Capsule locus KL102",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438560",NA,"SRR5386132",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,87,5402864,57.35,5337,NA,NA,"RESPIRATORY",NA,"7-Jul-2014","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,97.6,100,NA,NA,"Good","2017-08-08T22:43:57.734Z","2017-08-08T22:43:57.734Z"
573,573.13491,"Klebsiella pneumoniae KPN1562ec","gentamicin","Susceptible","<=2","<=",2,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.258","genotype:ST258; Capsule locus KL106",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438531",NA,"SRR5386617",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,126,5517277,57.26,5534,NA,NA,"RESPIRATORY",NA,"30-Jul-2014","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Resistant;Susceptible","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.6,98.2,100,NA,NA,"Good","2017-08-08T22:31:03.970Z","2017-08-08T22:31:03.970Z"
573,573.13538,"Klebsiella pneumoniae KPN161ec","gentamicin","Resistant",">8",">",8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.307","genotype:ST307; Capsule locus KL102",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437178",NA,"SRR5386427",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,87,5504990,57.21,5442,NA,NA,"BLOOD",NA,"17-Jan-2012","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.4,97.6,100,NA,NA,"Good","2017-08-08T22:57:40.283Z","2017-08-08T22:57:40.283Z"
573,573.14504,"Klebsiella pneumoniae KPN933ec","gentamicin","Resistant",">8",">",8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.307","genotype:STNF*; Capsule locus KL102",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437825",NA,"SRR5385880",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,84,5391253,57.37,5327,NA,NA,"WOUND",NA,"7-Aug-2013","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,97.9,100,0.3,NA,"Good","2017-08-09T08:28:57.750Z","2017-08-09T08:28:57.750Z"
1400160,1400160.3,"Klebsiella pneumoniae BIDMC 42a","gentamicin",NA,"<=1","<=",1,"mg/L","MIC",NA,NA,NA,NA,NA,NA,NA,NA,"Laboratory Method",NA,"28096418","Klebsiella pneumoniae BIDMC 42a",1400160,"WGS","BIDMC 42a",NA,NA,NA,"MLST.Klebsiella_pneumoniae.258",NA,NA,NA,"2014-02-06T00:00:00Z",NA,"PRJNA219247","SAMN02356579","GCA_000567205.1","SRR1010936,SRR1010937,SRR999498,SRR999499","JCMV00000000","-","Broad Institute","WGS","Illumina","141.0x","allpaths v. R47768",NA,NA,22,5373623,57.3,5195,5082,NA,"BLOOD CULTURE",NA,"12/1/12","United States","Boston, MA, USA",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,"specimen location:INP;collection service:SURG","Resistant;Susceptible","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carbapenem Resistance;Whole Genome Sequence Analysis of Carbapenem-resistant Enterobacteriaceae","vitek bionumber:6625734753564010;phenotype:MHT+",99.2,97.6,99.3,NA,NA,"Good","2014-12-08T22:11:49.103Z","2015-03-16T03:17:09.594Z"
573,573.13955,"Klebsiella pneumoniae KPN2166ec","gentamicin","Resistant",">8",">",8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.307","genotype:STNF*; Capsule locus KL102",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06439010",NA,"SRR5387159",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,96,5478400,57.32,5439,NA,NA,"RESPIRATORY",NA,"30-Apr-2015","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Resistant;Susceptible","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.6,98.1,100,NA,NA,"Good","2017-08-09T02:53:20.604Z","2017-08-09T02:53:20.604Z"
573,573.13768,"Klebsiella pneumoniae KPN1912ec","gentamicin","Susceptible","<=2","<=",2,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.147","genotype:ST147; Capsule locus KL64",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438808",NA,"SRR5387361",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,115,5465124,57.26,5425,NA,NA,"URINE",NA,"1-Dec-2014","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,98,100,0.3,NA,"Good","2017-08-09T01:00:08.632Z","2017-08-09T01:00:08.632Z"
573,573.13574,"Klebsiella pneumoniae KPN1668ec","gentamicin","Resistant",">8",">",8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.307","genotype:ST307; Capsule locus KL102",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438614",NA,"SRR5386078",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,139,5558373,57.18,5541,NA,NA,"RESPIRATORY",NA,"28-Aug-2014","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,97.6,100,NA,NA,"Good","2017-08-08T23:15:13.723Z","2017-08-08T23:15:13.723Z"
573,573.13997,"Klebsiella pneumoniae KPN258ec","gentamicin","Susceptible","<=2","<=",2,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.258","genotype:ST258; Capsule locus KL106",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437260",NA,"SRR5386345",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,140,5554856,57.18,5601,NA,NA,"URINE",NA,"6-Apr-2012","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Resistant;Susceptible","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.6,98,100,NA,NA,"Good","2017-08-09T03:19:25.568Z","2017-08-09T03:19:25.568Z"
573,573.12912,"Klebsiella pneumoniae 79","gentamicin","Susceptible","1",NA,1,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28776045;28512093",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.20",NA,NA,NA,NA,"28776045, 28512093","PRJNA396774","SAMN07525424",NA,NA,NA,NA,"Houston Methodist Hospital System",NA,"Illumina NextSeq 500",NA,NA,NA,NA,304,5774574,56.74,5889,NA,NA,NA,NA,NA,"USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.4,97.9,100,0.3,NA,"Good","2017-08-08T14:25:47.993Z","2017-08-08T14:25:47.993Z"
573,573.13927,"Klebsiella pneumoniae KPN2109ec","gentamicin","Susceptible","<=2","<=",2,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.307","genotype:STNF*; Capsule locus KL102",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438975",NA,"SRR5387194",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,82,5356498,57.47,5273,NA,NA,"DRAIN",NA,"24-Mar-2015","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.2,97.6,100,NA,NA,"Good","2017-08-09T02:34:39.761Z","2017-08-09T02:34:39.761Z"
573,573.13657,"Klebsiella pneumoniae KPN1761ec","gentamicin","Susceptible","<=2","<=",2,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.307","genotype:ST307; Capsule locus KL102",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438698",NA,"SRR5385976",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,97,5376317,57.42,5297,NA,NA,"URINE",NA,"26-Oct-2014","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.6,97.8,100,NA,NA,"Good","2017-08-09T00:00:02.431Z","2017-08-09T00:00:02.431Z"
573,573.1376,"Klebsiella pneumoniae KPN1901ec","gentamicin","Resistant",">8",">",8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,NA,"genotype:ST307; Capsule locus KL102",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438801",NA,"SRR5387368",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,93,5395957,57.47,5312,NA,NA,"URINE",NA,"13-Dec-2014","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,97.9,100,0.3,NA,"Good","2017-08-09T00:54:04.023Z","2017-08-09T00:54:04.023Z"
573,573.14132,"Klebsiella pneumoniae KPN412ec","gentamicin","Resistant",">8",">",8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.307","genotype:ST307; Capsule locus KL102",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437403",NA,"SRR5386201",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,83,5514375,57.21,5463,NA,NA,"URINE",NA,"10-Jun-2012","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.4,97.3,100,0.3,NA,"Good","2017-08-09T04:31:47.608Z","2017-08-09T04:31:47.608Z"
573,573.13639,"Klebsiella pneumoniae KPN1740ec","gentamicin","Susceptible","<=2","<=",2,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.461","genotype:ST461*; Capsule locus KL25",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438680",NA,"SRR5385994",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,78,5413988,57.32,5324,NA,NA,"RESPIRATORY",NA,"9-Oct-2014","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.6,98.2,99.7,0.3,NA,"Good","2017-08-08T23:50:23.842Z","2017-08-08T23:50:23.842Z"
573,573.14235,"Klebsiella pneumoniae KPN558ec","gentamicin","Resistant",">8",">",8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.15","genotype:ST15; Capsule locus KL24",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437517",NA,"SRR5385466",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,130,5581200,57,5513,NA,NA,"RESPIRATORY",NA,"16-Dec-2012","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,97.4,100,0.3,NA,"Good","2017-08-09T05:25:56.052Z","2017-08-09T05:25:56.052Z"
573,573.13526,"Klebsiella pneumoniae KPN1605ec","gentamicin","Intermediate","8",NA,8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.307","genotype:ST307; Capsule locus KL102",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438567",NA,"SRR5386125",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,100,5498674,57.25,5448,NA,NA,"URINE",NA,"20-Aug-2014","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,97.6,100,NA,NA,"Good","2017-08-08T22:49:28.371Z","2017-08-08T22:49:28.371Z"
573,573.129,"Klebsiella pneumoniae 1","gentamicin","Susceptible","1",NA,1,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28776045;28512093",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.1496",NA,NA,NA,NA,"28776045, 28512093","PRJNA396774","SAMN07525376",NA,NA,NA,NA,"Houston Methodist Hospital System",NA,"Illumina NextSeq 500",NA,NA,NA,NA,429,5587484,57.16,5667,NA,NA,NA,NA,NA,"USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,98.1,100,NA,NA,"Good","2017-08-08T14:19:15.833Z","2017-08-08T14:19:15.833Z"
573,573.14517,"Klebsiella pneumoniae KPN950ec","gentamicin","Resistant",">8",">",8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.307","genotype:ST307; Capsule locus KL102",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437841",NA,"SRR5385864",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,86,5479008,57.3,5435,NA,NA,"WOUND",NA,"21-Aug-2013","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,97.9,100,NA,NA,"Good","2017-08-09T08:38:19.502Z","2017-08-09T08:38:19.502Z"
573,573.13727,"Klebsiella pneumoniae KPN1864ec","gentamicin","Susceptible","<=2","<=",2,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.307","genotype:ST307; Capsule locus KL102",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438767",NA,"SRR5387402",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,95,5325909,57.53,5206,NA,NA,"BLOOD",NA,"15-Nov-2014","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.4,97.7,100,NA,NA,"Good","2017-08-09T00:37:16.122Z","2017-08-09T00:37:16.122Z"
573,573.12904,"Klebsiella pneumoniae 6","gentamicin","Susceptible","<=0.5","<=",0.5,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28776045;28512093",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.1180",NA,NA,NA,NA,"28776045, 28512093","PRJNA396774","SAMN07525378",NA,NA,NA,NA,"Houston Methodist Hospital System",NA,"Illumina NextSeq 500",NA,NA,NA,NA,378,5595436,57.13,5663,NA,NA,NA,NA,NA,"USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Resistant;Susceptible","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.4,97.9,100,NA,NA,"Good","2017-08-08T14:22:39.737Z","2017-08-08T14:22:39.737Z"
573,573.14111,"Klebsiella pneumoniae KPN388ec","gentamicin","Resistant",">8",">",8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.307","genotype:ST307; Capsule locus KL102",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437381",NA,"SRR5386223",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,94,5401584,57.36,5336,NA,NA,"URINE",NA,"21-Jun-2012","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,97.9,100,NA,NA,"Good","2017-08-09T04:20:21.093Z","2017-08-09T04:20:21.093Z"
573,573.1377,"Klebsiella pneumoniae KPN1913ec","gentamicin","Susceptible","<=2","<=",2,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.307","genotype:ST307; Capsule locus KL102",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438809",NA,"SRR5387360",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,110,5475073,57.28,5399,NA,NA,"URINE",NA,"1-Dec-2014","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.6,97.9,100,NA,NA,"Good","2017-08-09T01:01:16.505Z","2017-08-09T01:01:16.505Z"
573,573.14229,"Klebsiella pneumoniae KPN550ec","gentamicin","Susceptible","<=2","<=",2,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.17","genotype:ST17; Capsule locus KL25",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437510",NA,"SRR5385473",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,76,5566759,57.22,5511,NA,NA,"URINE",NA,"13-Dec-2012","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.4,97.9,100,0.3,NA,"Good","2017-08-09T05:22:04.965Z","2017-08-09T05:22:04.965Z"
573,573.24383,"Klebsiella pneumoniae strain MUGSI_237","gentamicin","Resistant","16",">",16,"mg/L","MIC",NA,NA,NA,"CLSI",NA,NA,NA,NA,"Laboratory Method",NA,NA,NA,573,"WGS","MUGSI_237",NA,NA,NA,"MLST.Klebsiella_pneumoniae.258",NA,NA,NA,NA,NA,"PRJNA288601","SAMN05170191",NA,"SRR4017846",NA,NA,NA,NA,NA,NA,NA,NA,NA,209,5585095,57.18987,5660,NA,NA,"Urine",NA,"05-Feb-2014","United States","United States",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Resistant;Susceptible","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"collected_by:CDC",99.3,97.4,NA,NA,NA,"Good","2019-03-24T04:12:59.398Z","2019-03-24T04:12:59.398Z"
573,573.2428,"Klebsiella pneumoniae strain 31","gentamicin","Resistant","16",">",16,"mg/L","MIC",NA,NA,NA,"CLSI",NA,NA,NA,NA,"Laboratory Method",NA,NA,NA,573,"WGS","31",NA,NA,NA,"MLST.Klebsiella_pneumoniae.525",NA,NA,NA,NA,NA,"PRJNA296771","SAMN04448246",NA,"SRR3222415",NA,NA,NA,NA,NA,NA,NA,NA,NA,114,5761682,56.893234,5813,NA,NA,"Gastric Contents",NA,"07-Sep-2013","United States","USA: California",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"collected_by:CA State Health Department",99.4,97.7,NA,NA,NA,"Good","2019-03-24T03:25:43.670Z","2019-03-24T03:25:43.670Z"
573,573.1371,"Klebsiella pneumoniae KPN1848ec","gentamicin","Resistant",">8",">",8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.307","genotype:STNF*; Capsule locus KL102",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438751",NA,"SRR5387418",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,79,5361898,57.38,5286,NA,NA,"RESPIRATORY",NA,"29-Nov-2014","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,98,100,NA,NA,"Good","2017-08-09T00:28:42.847Z","2017-08-09T00:28:42.847Z"
